ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,DatabaseHaveWorkedWith
835,Pakistan,12921.0,Software Developer,PostgreSQL
836,Ukraine,24000.0,Software Developer,MongoDB
842,USA,127000.0,Research & Education,No database reported
844,USA,98000.0,Software Developer,Cosmos DB
844,USA,98000.0,Software Developer,MariaDB
844,USA,98000.0,Software Developer,PostgreSQL
844,USA,98000.0,Software Developer,Redis
845,USA,90000.0,Management,SQLite
847,France,53703.0,Software Developer,MariaDB
853,USA,175000.0,Software Developer,No database reported
855,USA,159000.0,Software Developer,Microsoft SQL Server
855,USA,159000.0,Software Developer,SQLite
855,USA,159000.0,Software Developer,Supabase
857,Uk,127388.0,Software Developer,Microsoft SQL Server
859,Uk,76433.0,Software Developer,Cosmos DB
859,Uk,76433.0,Software Developer,Microsoft SQL Server
859,Uk,76433.0,Software Developer,MySQL
859,Uk,76433.0,Software Developer,PostgreSQL
859,Uk,76433.0,Software Developer,Supabase
861,Nicaragua,211000.0,Infrastructure & DevOps,Elasticsearch
861,Nicaragua,211000.0,Infrastructure & DevOps,InfluxDB
861,Nicaragua,211000.0,Infrastructure & DevOps,PostgreSQL
861,Nicaragua,211000.0,Infrastructure & DevOps,Redis
861,Nicaragua,211000.0,Infrastructure & DevOps,SQLite
867,Romania,15536.0,Software Developer,MariaDB
867,Romania,15536.0,Software Developer,MySQL
867,Romania,15536.0,Software Developer,PostgreSQL
873,France,71962.0,Software Developer,Microsoft SQL Server
873,France,71962.0,Software Developer,PostgreSQL
874,Germany,54777.0,Software Developer,Cosmos DB
874,Germany,54777.0,Software Developer,MariaDB
874,Germany,54777.0,Software Developer,MySQL
875,Israel,100381.0,Software Developer,MySQL
875,Israel,100381.0,Software Developer,PostgreSQL
877,Finland,80555.0,Software Developer,Microsoft SQL Server
877,Finland,80555.0,Software Developer,Snowflake
879,Netherlands,60147.0,Software Developer,MongoDB
881,USA,170000.0,Software Developer,Databricks SQL
881,USA,170000.0,Software Developer,Microsoft SQL Server
881,USA,170000.0,Software Developer,PostgreSQL
881,USA,170000.0,Software Developer,Redis
881,USA,170000.0,Software Developer,SQLite
883,Switzerland,89134.0,Software Developer,Firebase Realtime Database
883,Switzerland,89134.0,Software Developer,Microsoft SQL Server
883,Switzerland,89134.0,Software Developer,PostgreSQL
883,Switzerland,89134.0,Software Developer,SQLite
884,Serbia,413.0,Software Developer,MariaDB
884,Serbia,413.0,Software Developer,Microsoft SQL Server
886,USA,190000.0,Software Developer,PostgreSQL
886,USA,190000.0,Software Developer,Redis
886,USA,190000.0,Software Developer,Supabase
889,Croatia,167554.0,Research & Education,MySQL
889,Croatia,167554.0,Research & Education,PostgreSQL
889,Croatia,167554.0,Research & Education,Redis
889,Croatia,167554.0,Research & Education,SQLite
890,Poland,38604.0,Software Developer,No database reported
891,Portugal,83777.0,Software Developer,MySQL
892,Netherlands,38666.0,Software Developer,MongoDB
892,Netherlands,38666.0,Software Developer,MySQL
893,USA,120000.0,Security & Blockchain,Microsoft SQL Server
893,USA,120000.0,Security & Blockchain,MySQL
893,USA,120000.0,Security & Blockchain,PostgreSQL
894,Uk,112101.0,Software Developer,SQLite
898,USA,85000.0,Infrastructure & DevOps,No database reported
901,Brazil,34609.0,Software Developer,BigQuery
901,Brazil,34609.0,Software Developer,MySQL
903,USA,160000.0,Software Developer,Cloud Firestore
903,USA,160000.0,Software Developer,Firebase Realtime Database
903,USA,160000.0,Software Developer,MySQL
903,USA,160000.0,Software Developer,PostgreSQL
903,USA,160000.0,Software Developer,SQLite
907,Ukraine,10000.0,Software Developer,Elasticsearch
907,Ukraine,10000.0,Software Developer,MongoDB
907,Ukraine,10000.0,Software Developer,PostgreSQL
907,Ukraine,10000.0,Software Developer,Redis
907,Ukraine,10000.0,Software Developer,SQLite
909,Ukraine,1500.0,Software Developer,Firebase Realtime Database
909,Ukraine,1500.0,Software Developer,MongoDB
909,Ukraine,1500.0,Software Developer,MySQL
909,Ukraine,1500.0,Software Developer,PostgreSQL
909,Ukraine,1500.0,Software Developer,Redis
909,Ukraine,1500.0,Software Developer,SQLite
912,Sweden,76307.0,Software Developer,Redis
913,Israel,1889.0,Software Developer,MariaDB
913,Israel,1889.0,Software Developer,MongoDB
913,Israel,1889.0,Software Developer,MySQL
916,Hungary,45655.0,Software Developer,PostgreSQL
916,Hungary,45655.0,Software Developer,Redis
916,Hungary,45655.0,Software Developer,SQLite
917,Spain,19333.0,Software Developer,MariaDB
917,Spain,19333.0,Software Developer,MySQL
918,USA,174000.0,Software Developer,Clickhouse
918,USA,174000.0,Software Developer,Microsoft SQL Server
918,USA,174000.0,Software Developer,MongoDB
918,USA,174000.0,Software Developer,SQLite
922,Portugal,26852.0,Software Developer,No database reported
923,Netherlands,53703.0,Software Developer,MySQL
925,USA,250.0,Software Developer,PostgreSQL
926,USA,119000.0,Software Developer,MariaDB
926,USA,119000.0,Software Developer,MySQL
926,USA,119000.0,Software Developer,SQLite
927,Israel,183493.0,Data & AI,MongoDB
927,Israel,183493.0,Data & AI,Redis
927,Israel,183493.0,Data & AI,Snowflake
928,Russia,33613.0,Infrastructure & DevOps,MariaDB
928,Russia,33613.0,Infrastructure & DevOps,Oracle
928,Russia,33613.0,Infrastructure & DevOps,PostgreSQL
928,Russia,33613.0,Infrastructure & DevOps,Redis
929,Portugal,33296.0,Infrastructure & DevOps,Couch DB
929,Portugal,33296.0,Infrastructure & DevOps,Elasticsearch
929,Portugal,33296.0,Infrastructure & DevOps,MySQL
930,USA,80000.0,Software Developer,MariaDB
930,USA,80000.0,Software Developer,Microsoft SQL Server
930,USA,80000.0,Software Developer,MySQL
930,USA,80000.0,Software Developer,PostgreSQL
930,USA,80000.0,Software Developer,SQLite
932,USA,220000.0,Other,PostgreSQL
934,USA,100000.0,Software Developer,Microsoft Access
934,USA,100000.0,Software Developer,Microsoft SQL Server
935,Spain,51555.0,Software Developer,MySQL
935,Spain,51555.0,Software Developer,Oracle
935,Spain,51555.0,Software Developer,Redis
936,France,19333.0,Software Developer,No database reported
938,USA,170000.0,Software Developer,PostgreSQL
938,USA,170000.0,Software Developer,Snowflake
938,USA,170000.0,Software Developer,Supabase
941,USA,126000.0,Software Developer,MariaDB
941,USA,126000.0,Software Developer,MongoDB
941,USA,126000.0,Software Developer,MySQL
942,USA,78000.0,Software Developer,MariaDB
942,USA,78000.0,Software Developer,MySQL
942,USA,78000.0,Software Developer,SQLite
943,USA,80000.0,Management,Dynamodb
943,USA,80000.0,Management,MariaDB
943,USA,80000.0,Management,MySQL
944,Bangladesh,23454.0,Software Developer,MariaDB
944,Bangladesh,23454.0,Software Developer,MySQL
944,Bangladesh,23454.0,Software Developer,PostgreSQL
944,Bangladesh,23454.0,Software Developer,Redis
945,Iran,60000.0,Software Developer,No database reported
948,India,8614.0,Software Developer,MongoDB
948,India,8614.0,Software Developer,SQLite
951,Cyprus,83777.0,Software Developer,PostgreSQL
951,Cyprus,83777.0,Software Developer,Redis
953,Canada,218079.0,Software Developer,H2
953,Canada,218079.0,Software Developer,MariaDB
953,Canada,218079.0,Software Developer,MySQL
953,Canada,218079.0,Software Developer,PostgreSQL
953,Canada,218079.0,Software Developer,Redis
953,Canada,218079.0,Software Developer,SQLite
954,Indonesia,22079.0,Research & Education,MongoDB
954,Indonesia,22079.0,Research & Education,MySQL
954,Indonesia,22079.0,Research & Education,PostgreSQL
954,Indonesia,22079.0,Research & Education,SQLite
954,Indonesia,22079.0,Research & Education,Supabase
957,Denmark,129602.0,Management,BigQuery
957,Denmark,129602.0,Management,Cloud Firestore
957,Denmark,129602.0,Management,InfluxDB
957,Denmark,129602.0,Management,MongoDB
957,Denmark,129602.0,Management,MySQL
957,Denmark,129602.0,Management,Redis
958,France,93642.0,Software Developer,Microsoft SQL Server
960,Netherlands,66162.0,Software Developer,MySQL
960,Netherlands,66162.0,Software Developer,Redis
961,South Africa,64570.0,Software Developer,Firebird
961,South Africa,64570.0,Software Developer,Microsoft Access
961,South Africa,64570.0,Software Developer,Microsoft SQL Server
961,South Africa,64570.0,Software Developer,MySQL
961,South Africa,64570.0,Software Developer,PostgreSQL
961,South Africa,64570.0,Software Developer,SQLite
964,Netherlands,53703.0,Software Developer,Microsoft SQL Server
964,Netherlands,53703.0,Software Developer,PostgreSQL
964,Netherlands,53703.0,Software Developer,SQLite
965,Japan,66826.0,Software Developer,Cloud Firestore
965,Japan,66826.0,Software Developer,MongoDB
966,Slovenia,26852.0,Software Developer,MariaDB
966,Slovenia,26852.0,Software Developer,Microsoft SQL Server
966,Slovenia,26852.0,Software Developer,MySQL
967,Uk,152865.0,Infrastructure & DevOps,BigQuery
967,Uk,152865.0,Infrastructure & DevOps,Databricks SQL
967,Uk,152865.0,Infrastructure & DevOps,Dynamodb
967,Uk,152865.0,Infrastructure & DevOps,MySQL
969,Poland,3465.0,Software Developer,Dynamodb
969,Poland,3465.0,Software Developer,Elasticsearch
969,Poland,3465.0,Software Developer,Firebird
969,Poland,3465.0,Software Developer,Microsoft SQL Server
969,Poland,3465.0,Software Developer,MySQL
969,Poland,3465.0,Software Developer,PostgreSQL
969,Poland,3465.0,Software Developer,SQLite
972,USA,45000.0,Research & Education,No database reported
973,Uk,75159.0,Data & AI,Databricks SQL
973,Uk,75159.0,Data & AI,Microsoft SQL Server
975,Netherlands,69814.0,Software Developer,Elasticsearch
975,Netherlands,69814.0,Software Developer,PostgreSQL
975,Netherlands,69814.0,Software Developer,Redis
977,USA,90000.0,Research & Education,MariaDB
977,USA,90000.0,Research & Education,Microsoft SQL Server
977,USA,90000.0,Research & Education,MongoDB
977,USA,90000.0,Research & Education,MySQL
977,USA,90000.0,Research & Education,Oracle
977,USA,90000.0,Research & Education,PostgreSQL
977,USA,90000.0,Research & Education,SQLite
978,USA,130000.0,Software Developer,Cosmos DB
978,USA,130000.0,Software Developer,MongoDB
980,Uk,44586.0,Infrastructure & DevOps,Elasticsearch
980,Uk,44586.0,Infrastructure & DevOps,MariaDB
980,Uk,44586.0,Infrastructure & DevOps,MySQL
980,Uk,44586.0,Infrastructure & DevOps,PostgreSQL
984,Germany,75184.0,Software Developer,MongoDB
984,Germany,75184.0,Software Developer,PostgreSQL
986,Poland,91809.0,Software Developer,MariaDB
986,Poland,91809.0,Software Developer,MongoDB
986,Poland,91809.0,Software Developer,MySQL
986,Poland,91809.0,Software Developer,PostgreSQL
986,Poland,91809.0,Software Developer,SQLite
987,USA,73500.0,Software Developer,PostgreSQL
989,USA,155000.0,Software Developer,PostgreSQL
992,Bosnia and Herzegovina,2468.0,Software Developer,SQLite
993,Switzerland,122559.0,Software Developer,Microsoft SQL Server
993,Switzerland,122559.0,Software Developer,PostgreSQL
994,USA,184000.0,Software Developer,InfluxDB
994,USA,184000.0,Software Developer,Microsoft SQL Server
994,USA,184000.0,Software Developer,PostgreSQL
994,USA,184000.0,Software Developer,Redis
995,Israel,87429.0,Software Developer,No database reported
997,USA,150000.0,Software Developer,Elasticsearch
997,USA,150000.0,Software Developer,MariaDB
997,USA,150000.0,Software Developer,MySQL
997,USA,150000.0,Software Developer,PostgreSQL
997,USA,150000.0,Software Developer,Redis
997,USA,150000.0,Software Developer,SQLite
999,Poland,8909.0,Research & Education,MongoDB
999,Poland,8909.0,Research & Education,PostgreSQL
1001,Saudi Arabia,210645.0,Software Developer,Cloud Firestore
1001,Saudi Arabia,210645.0,Software Developer,MongoDB
1001,Saudi Arabia,210645.0,Software Developer,MySQL
1003,USA,130000.0,Software Developer,PostgreSQL
1003,USA,130000.0,Software Developer,Redis
1004,Uk,101910.0,Software Developer,PostgreSQL
1004,Uk,101910.0,Software Developer,SQLite
1004,Uk,101910.0,Software Developer,Supabase
1005,France,79481.0,Software Developer,H2
1005,France,79481.0,Software Developer,InfluxDB
1005,France,79481.0,Software Developer,Neo4J
1005,France,79481.0,Software Developer,PostgreSQL
1005,France,79481.0,Software Developer,SQLite
1006,India,17945.0,Software Developer,MongoDB
1006,India,17945.0,Software Developer,MySQL
1006,India,17945.0,Software Developer,Oracle
1008,South Africa,4843.0,Software Developer,Firebird
1008,South Africa,4843.0,Software Developer,Microsoft Access
1008,South Africa,4843.0,Software Developer,PostgreSQL
1008,South Africa,4843.0,Software Developer,SQLite
1009,Ukraine,63600.0,Software Developer,No database reported
1011,Czech Republic,34748.0,Software Developer,Firebird
1013,USA,75000.0,Data & AI,DuckDB
1014,Uk,63694.0,Software Developer,SQLite
1016,USA,80000.0,Software Developer,Microsoft SQL Server
1016,USA,80000.0,Software Developer,MongoDB
1016,USA,80000.0,Software Developer,Oracle
1018,Germany,7733.0,Infrastructure & DevOps,MariaDB
1018,Germany,7733.0,Infrastructure & DevOps,PostgreSQL
1018,Germany,7733.0,Infrastructure & DevOps,Redis
1018,Germany,7733.0,Infrastructure & DevOps,SQLite
1019,Mexico,49354.0,Software Developer,Elasticsearch
1019,Mexico,49354.0,Software Developer,Microsoft Access
1020,USA,160000.0,Software Developer,Elasticsearch
1020,USA,160000.0,Software Developer,MongoDB
1021,Ukraine,4937.0,Software Developer,Microsoft SQL Server
1021,Ukraine,4937.0,Software Developer,MySQL
1022,Bulgaria,82384.0,Software Developer,MySQL
1022,Bulgaria,82384.0,Software Developer,PostgreSQL
1022,Bulgaria,82384.0,Software Developer,SQLite
1024,USA,130000.0,Software Developer,MySQL
1024,USA,130000.0,Software Developer,SQLite
1025,USA,132612.0,Software Developer,BigQuery
1025,USA,132612.0,Software Developer,Cosmos DB
1025,USA,132612.0,Software Developer,Couch DB
1025,USA,132612.0,Software Developer,Elasticsearch
1025,USA,132612.0,Software Developer,InfluxDB
1025,USA,132612.0,Software Developer,MariaDB
1025,USA,132612.0,Software Developer,Microsoft SQL Server
1025,USA,132612.0,Software Developer,MongoDB
1025,USA,132612.0,Software Developer,MySQL
1025,USA,132612.0,Software Developer,Oracle
1025,USA,132612.0,Software Developer,PostgreSQL
1025,USA,132612.0,Software Developer,Redis
1025,USA,132612.0,Software Developer,SQLite
1028,Russia,47059.0,Software Developer,PostgreSQL
1029,Philippines,25532.0,Software Developer,PostgreSQL
1030,Ukraine,15876.0,Software Developer,Microsoft Access
1030,Ukraine,15876.0,Software Developer,Microsoft SQL Server
1030,Ukraine,15876.0,Software Developer,MongoDB
1030,Ukraine,15876.0,Software Developer,Solr
1032,USA,73000.0,Software Developer,Dynamodb
1032,USA,73000.0,Software Developer,PostgreSQL
1032,USA,73000.0,Software Developer,Redis
1034,Poland,28458.0,Software Developer,Databricks SQL
1034,Poland,28458.0,Software Developer,MySQL
1034,Poland,28458.0,Software Developer,Oracle
1034,Poland,28458.0,Software Developer,Presto
1034,Poland,28458.0,Software Developer,SQLite
1035,USA,110000.0,Software Developer,Oracle
1035,USA,110000.0,Software Developer,PostgreSQL
1038,Russia,26891.0,Software Developer,MariaDB
1038,Russia,26891.0,Software Developer,PostgreSQL
1038,Russia,26891.0,Software Developer,SQLite
1040,Bangladesh,45000.0,Infrastructure & DevOps,MongoDB
1040,Bangladesh,45000.0,Infrastructure & DevOps,MySQL
1040,Bangladesh,45000.0,Infrastructure & DevOps,PostgreSQL
1040,Bangladesh,45000.0,Infrastructure & DevOps,Redis
1040,Bangladesh,45000.0,Infrastructure & DevOps,SQLite
1041,Poland,214812.0,Management,BigQuery
1041,Poland,214812.0,Management,Clickhouse
1041,Poland,214812.0,Management,Dynamodb
1041,Poland,214812.0,Management,MariaDB
1041,Poland,214812.0,Management,Microsoft Access
1041,Poland,214812.0,Management,Microsoft SQL Server
1041,Poland,214812.0,Management,MySQL
1041,Poland,214812.0,Management,PostgreSQL
1041,Poland,214812.0,Management,Redis
1041,Poland,214812.0,Management,SQLite
1043,Germany,64444.0,Software Developer,No database reported
1048,Canada,145386.0,Infrastructure & DevOps,Elasticsearch
1048,Canada,145386.0,Infrastructure & DevOps,MariaDB
1048,Canada,145386.0,Infrastructure & DevOps,Microsoft SQL Server
1048,Canada,145386.0,Infrastructure & DevOps,PostgreSQL
1048,Canada,145386.0,Infrastructure & DevOps,Redis
1048,Canada,145386.0,Infrastructure & DevOps,SQLite
1056,Thailand,15000.0,Software Developer,PostgreSQL
1056,Thailand,15000.0,Software Developer,SQLite
1057,Canada,96937.0,Software Developer,PostgreSQL
1061,Germany,70888.0,Software Developer,Cassandra
1061,Germany,70888.0,Software Developer,PostgreSQL
1062,USA,140000.0,Software Developer,Elasticsearch
1062,USA,140000.0,Software Developer,PostgreSQL
1062,USA,140000.0,Software Developer,SQLite
1063,Italy,37592.0,Software Developer,Microsoft SQL Server
1063,Italy,37592.0,Software Developer,PostgreSQL
1063,Italy,37592.0,Software Developer,SQLite
1065,Uk,117197.0,Software Developer,Cloud Firestore
1067,USA,175000.0,Software Developer,PostgreSQL
1067,USA,175000.0,Software Developer,Redis
1068,USA,123000.0,Software Developer,MongoDB
1070,Uk,98089.0,Software Developer,Cosmos DB
1070,Uk,98089.0,Software Developer,Elasticsearch
1070,Uk,98089.0,Software Developer,MySQL
1070,Uk,98089.0,Software Developer,Redis
1070,Uk,98089.0,Software Developer,Snowflake
1071,Germany,88073.0,Software Developer,Clickhouse
1071,Germany,88073.0,Software Developer,PostgreSQL
1072,Russia,22409.0,Software Developer,MySQL
1072,Russia,22409.0,Software Developer,Oracle
