ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,PlatformHaveWorkedWith
15237,Mexico,16173.0,Software Developer,Amazon Web Services (AWS)
15238,Canada,167194.0,Software Developer,Amazon Web Services (AWS)
15239,Australia,74655.0,Infrastructure & DevOps,Microsoft Azure
15240,Philippines,8851.0,Software Developer,Amazon Web Services (AWS)
15240,Philippines,8851.0,Software Developer,Google Cloud
15241,Australia,198198.0,Software Developer,Amazon Web Services (AWS)
15241,Australia,198198.0,Software Developer,Cloudflare
15241,Australia,198198.0,Software Developer,Vultr
15242,New Zealand,104476.0,Software Developer,Amazon Web Services (AWS)
15242,New Zealand,104476.0,Software Developer,Cloudflare
15242,New Zealand,104476.0,Software Developer,Firebase
15242,New Zealand,104476.0,Software Developer,Google Cloud
15243,Argentina,24000.0,Software Developer,Amazon Web Services (AWS)
15244,Ukraine,35545.0,Software Developer,Firebase
15244,Ukraine,35545.0,Software Developer,Heroku
15247,USA,110000.0,Data & AI,No platform reported
15248,Hong Kong (S.A.R.),31870.0,Other,No platform reported
15250,Latvia,32222.0,Software Developer,Supabase
15250,Latvia,32222.0,Software Developer,Vercel
15251,Chile,45492.0,Data & AI,No platform reported
15253,Australia,85886.0,Software Developer,Amazon Web Services (AWS)
15253,Australia,85886.0,Software Developer,Vercel
15255,Taiwan,27796.0,Software Developer,Microsoft Azure
15257,USA,62000.0,Research & Education,Amazon Web Services (AWS)
15257,USA,62000.0,Research & Education,Digital Ocean
15260,Australia,198198.0,Other,Digital Ocean
15260,Australia,198198.0,Other,Google Cloud
15260,Australia,198198.0,Other,Supabase
15260,Australia,198198.0,Other,Vercel
15264,USA,180000.0,Infrastructure & DevOps,Amazon Web Services (AWS)
15264,USA,180000.0,Infrastructure & DevOps,Vercel
15265,Germany,96666.0,Software Developer,Amazon Web Services (AWS)
15265,Germany,96666.0,Software Developer,Fly.io
15265,Germany,96666.0,Software Developer,Hetzner
15267,Brazil,30211.0,Software Developer,Cloudflare
15267,Brazil,30211.0,Software Developer,Firebase
15267,Brazil,30211.0,Software Developer,Oracle Cloud Infrastructure (OCI)
15267,Brazil,30211.0,Software Developer,Vultr
15269,Japan,76373.0,Software Developer,No platform reported
15270,India,17945.0,Software Developer,Amazon Web Services (AWS)
15270,India,17945.0,Software Developer,Firebase
15271,Australia,61000.0,Data & AI,Microsoft Azure
15272,India,16749.0,Software Developer,Microsoft Azure
15272,India,16749.0,Software Developer,Vercel
15274,Slovenia,64444.0,Software Developer,Cloudflare
15274,Slovenia,64444.0,Software Developer,Firebase
15274,Slovenia,64444.0,Software Developer,Google Cloud
15275,South Korea,76258.0,Data & AI,Amazon Web Services (AWS)
15275,South Korea,76258.0,Data & AI,Cloudflare
15275,South Korea,76258.0,Data & AI,Google Cloud
15279,Viet Nam,41034.0,Management,Amazon Web Services (AWS)
15279,Viet Nam,41034.0,Management,Cloudflare
15279,Viet Nam,41034.0,Management,Google Cloud
15279,Viet Nam,41034.0,Management,Hetzner
15279,Viet Nam,41034.0,Management,Render
15281,Australia,99099.0,Software Developer,Google Cloud
15281,Australia,99099.0,Software Developer,Microsoft Azure
15282,Singapore,88699.0,Management,Amazon Web Services (AWS)
15283,India,3589.0,Software Developer,Amazon Web Services (AWS)
15284,India,49050.0,Software Developer,No platform reported
15286,Bangladesh,2039.0,Research & Education,No platform reported
15287,Denmark,37441.0,Data & AI,No platform reported
15288,USA,200000.0,Software Developer,Amazon Web Services (AWS)
15288,USA,200000.0,Software Developer,Cloudflare
15289,Germany,48333.0,Software Developer,Amazon Web Services (AWS)
15289,Germany,48333.0,Software Developer,Cloudflare
15289,Germany,48333.0,Software Developer,Google Cloud
15289,Germany,48333.0,Software Developer,Hetzner
15289,Germany,48333.0,Software Developer,Managed Hosting
15289,Germany,48333.0,Software Developer,Microsoft Azure
15290,Turkey,80375.0,Software Developer,Amazon Web Services (AWS)
15290,Turkey,80375.0,Software Developer,Cloudflare
15290,Turkey,80375.0,Software Developer,Digital Ocean
15290,Turkey,80375.0,Software Developer,Google Cloud
15291,India,71781.0,Software Developer,No platform reported
15293,India,28712.0,Software Developer,Amazon Web Services (AWS)
15293,India,28712.0,Software Developer,Firebase
15293,India,28712.0,Software Developer,Microsoft Azure
15293,India,28712.0,Software Developer,Render
15293,India,28712.0,Software Developer,Vercel
15294,United Arab Emirates,17969.0,Software Developer,Amazon Web Services (AWS)
15294,United Arab Emirates,17969.0,Software Developer,Digital Ocean
15294,United Arab Emirates,17969.0,Software Developer,Vercel
15297,Myanmar,250.0,Software Developer,Firebase
15297,Myanmar,250.0,Software Developer,Netlify
15297,Myanmar,250.0,Software Developer,Render
15297,Myanmar,250.0,Software Developer,Vercel
15298,South Africa,11623.0,Software Developer,Vercel
15300,Norway,90783.0,Software Developer,Cloudflare
15300,Norway,90783.0,Software Developer,Fly.io
15300,Norway,90783.0,Software Developer,Scaleway
15300,Norway,90783.0,Software Developer,Supabase
15300,Norway,90783.0,Software Developer,Vercel
15301,Nicaragua,36000.0,Software Developer,Amazon Web Services (AWS)
15301,Nicaragua,36000.0,Software Developer,Heroku
15302,Ukraine,12000.0,Software Developer,Firebase
15302,Ukraine,12000.0,Software Developer,Google Cloud
15304,Thailand,42505.0,Software Developer,No platform reported
15306,USA,60000.0,Software Developer,Amazon Web Services (AWS)
15306,USA,60000.0,Software Developer,Google Cloud
15306,USA,60000.0,Software Developer,Microsoft Azure
15308,Romania,26351.0,Software Developer,No platform reported
15309,Switzerland,116988.0,Software Developer,Hetzner
15309,Switzerland,116988.0,Software Developer,Microsoft Azure
15310,China,13797.0,Data & AI,No platform reported
15312,Australia,128829.0,Software Developer,Microsoft Azure
15314,Ukraine,48000.0,Software Developer,Amazon Web Services (AWS)
15314,Ukraine,48000.0,Software Developer,Cloudflare
15314,Ukraine,48000.0,Software Developer,Digital Ocean
15314,Ukraine,48000.0,Software Developer,Microsoft Azure
15316,Finland,48333.0,Software Developer,No platform reported
15317,Germany,69814.0,Software Developer,Managed Hosting
15317,Germany,69814.0,Software Developer,Microsoft Azure
15323,Switzerland,77992.0,Software Developer,Cloudflare
15323,Switzerland,77992.0,Software Developer,Firebase
15323,Switzerland,77992.0,Software Developer,Vercel
15323,Switzerland,77992.0,Software Developer,Vultr
15324,Australia,85886.0,Software Developer,No platform reported
15325,Hungary,2446.0,Software Developer,No platform reported
15326,Israel,76095.0,Software Developer,No platform reported
15327,Hungary,39133.0,Software Developer,No platform reported
15335,Taiwan,37061.0,Software Developer,Amazon Web Services (AWS)
15336,Australia,112312.0,Data & AI,Amazon Web Services (AWS)
15336,Australia,112312.0,Data & AI,Databricks
15339,Singapore,118265.0,Infrastructure & DevOps,No platform reported
15340,USA,80000.0,Research & Education,No platform reported
15342,Austria,47688.0,Software Developer,No platform reported
15343,Hong Kong (S.A.R.),15359.0,Software Developer,Google Cloud
15343,Hong Kong (S.A.R.),15359.0,Software Developer,OpenShift
15343,Hong Kong (S.A.R.),15359.0,Software Developer,Supabase
15344,USA,200000.0,Software Developer,Microsoft Azure
15345,Poland,18312.0,Software Developer,No platform reported
15347,Norway,126348.0,Software Developer,Amazon Web Services (AWS)
15347,Norway,126348.0,Software Developer,Google Cloud
15347,Norway,126348.0,Software Developer,Netlify
15347,Norway,126348.0,Software Developer,OpenShift
15348,Australia,29730.0,Software Developer,Amazon Web Services (AWS)
15348,Australia,29730.0,Software Developer,Firebase
15348,Australia,29730.0,Software Developer,Google Cloud
15348,Australia,29730.0,Software Developer,Heroku
15348,Australia,29730.0,Software Developer,Microsoft Azure
15349,Greece,30074.0,Software Developer,Amazon Web Services (AWS)
15352,Ukraine,123.0,Software Developer,Heroku
15353,Indonesia,4907.0,Software Developer,Firebase
15356,Ukraine,70912.0,Software Developer,Amazon Web Services (AWS)
15356,Ukraine,70912.0,Software Developer,Firebase
15356,Ukraine,70912.0,Software Developer,Google Cloud
15356,Ukraine,70912.0,Software Developer,Microsoft Azure
15357,Denmark,164508.0,Management,Amazon Web Services (AWS)
15357,Denmark,164508.0,Management,Digital Ocean
15357,Denmark,164508.0,Management,Hetzner
15358,Switzerland,102504.0,Software Developer,Amazon Web Services (AWS)
15358,Switzerland,102504.0,Software Developer,Google Cloud
15358,Switzerland,102504.0,Software Developer,Microsoft Azure
15358,Switzerland,102504.0,Software Developer,OpenShift
15359,Lithuania,69814.0,Software Developer,Amazon Web Services (AWS)
15359,Lithuania,69814.0,Software Developer,Cloudflare
15359,Lithuania,69814.0,Software Developer,Managed Hosting
15360,Denmark,129602.0,Software Developer,Microsoft Azure
15362,South Africa,16143.0,Software Developer,Heroku
15364,Germany,107406.0,Infrastructure & DevOps,Amazon Web Services (AWS)
15364,Germany,107406.0,Infrastructure & DevOps,Colocation
15364,Germany,107406.0,Infrastructure & DevOps,Microsoft Azure
15366,France,53703.0,Data & AI,Microsoft Azure
15367,India,14356.0,Software Developer,Cloudflare
15367,India,14356.0,Software Developer,Vercel
15368,India,36130.0,Software Developer,Amazon Web Services (AWS)
15368,India,36130.0,Software Developer,Netlify
15370,India,32301.0,Software Developer,No platform reported
15371,France,150369.0,Software Developer,Amazon Web Services (AWS)
15371,France,150369.0,Software Developer,Cloudflare
15371,France,150369.0,Software Developer,Google Cloud
15371,France,150369.0,Software Developer,Managed Hosting
15371,France,150369.0,Software Developer,OVH
15374,Thailand,65392.0,Software Developer,Amazon Web Services (AWS)
15375,Slovakia,64444.0,Software Developer,Amazon Web Services (AWS)
15375,Slovakia,64444.0,Software Developer,Netlify
15375,Slovakia,64444.0,Software Developer,Supabase
15376,Spain,16240.0,Software Developer,No platform reported
15377,Germany,63370.0,Software Developer,No platform reported
15381,Switzerland,122559.0,Software Developer,Firebase
15382,France,13963.0,Research & Education,Amazon Web Services (AWS)
15382,France,13963.0,Research & Education,Heroku
15382,France,13963.0,Research & Education,"Linode, now Akamai"
15382,France,13963.0,Research & Education,Microsoft Azure
15382,France,13963.0,Research & Education,Vercel
15382,France,13963.0,Research & Education,VMware
15383,India,897.0,Software Developer,Amazon Web Services (AWS)
15383,India,897.0,Software Developer,Firebase
15385,Switzerland,95016.0,Software Developer,Netlify
15386,India,12921.0,Software Developer,Amazon Web Services (AWS)
15391,Austria,73681.0,Software Developer,No platform reported
15392,Greece,28570.0,Software Developer,Cloudflare
15392,Greece,28570.0,Software Developer,Digital Ocean
15392,Greece,28570.0,Software Developer,Netlify
15392,Greece,28570.0,Software Developer,Vercel
15393,France,53703.0,Software Developer,No platform reported
15394,Germany,102036.0,Other,Amazon Web Services (AWS)
15394,Germany,102036.0,Other,Google Cloud
15395,Italy,40814.0,Software Developer,No platform reported
15397,China,89684.0,Software Developer,Google Cloud
15398,Germany,85925.0,Data & AI,Managed Hosting
15400,Indonesia,2944.0,Software Developer,Amazon Web Services (AWS)
15400,Indonesia,2944.0,Software Developer,Cloudflare
15400,Indonesia,2944.0,Software Developer,Digital Ocean
15400,Indonesia,2944.0,Software Developer,Firebase
15400,Indonesia,2944.0,Software Developer,Google Cloud
15402,Russia,4706.0,Software Developer,Cloudflare
15403,Sweden,71538.0,Software Developer,No platform reported
15404,Greece,23629.0,Software Developer,No platform reported
15405,Viet Nam,15722.0,Software Developer,Google Cloud
15406,Sweden,38535.0,Other,Managed Hosting
15406,Sweden,38535.0,Other,Microsoft Azure
15407,Germany,70888.0,Software Developer,Amazon Web Services (AWS)
15408,Israel,5397.0,Software Developer,Microsoft Azure
15409,Switzerland,89134.0,Software Developer,Hetzner
15409,Switzerland,89134.0,Software Developer,Microsoft Azure
15413,France,102036.0,Software Developer,Amazon Web Services (AWS)
15413,France,102036.0,Software Developer,Netlify
15413,France,102036.0,Software Developer,OVH
15417,Malta,65518.0,Data & AI,Databricks
15417,Malta,65518.0,Data & AI,IBM Cloud Or Watson
15417,Malta,65518.0,Data & AI,Microsoft Azure
15417,Malta,65518.0,Data & AI,Oracle Cloud Infrastructure (OCI)
15418,Germany,64444.0,Software Developer,Firebase
15418,Germany,64444.0,Software Developer,Google Cloud
15418,Germany,64444.0,Software Developer,Hetzner
15420,Germany,32222.0,Software Developer,Amazon Web Services (AWS)
15420,Germany,32222.0,Software Developer,Hetzner
15420,Germany,32222.0,Software Developer,Microsoft Azure
15421,Ukraine,19747.0,Software Developer,Amazon Web Services (AWS)
15421,Ukraine,19747.0,Software Developer,Digital Ocean
15421,Ukraine,19747.0,Software Developer,Vercel
15423,Germany,61222.0,Software Developer,Hetzner
15423,Germany,61222.0,Software Developer,Microsoft Azure
15425,Germany,62296.0,Software Developer,No platform reported
15426,Belgium,75184.0,Security & Blockchain,Amazon Web Services (AWS)
15426,Belgium,75184.0,Security & Blockchain,Cloudflare
15426,Belgium,75184.0,Security & Blockchain,IBM Cloud Or Watson
15426,Belgium,75184.0,Security & Blockchain,Microsoft Azure
15426,Belgium,75184.0,Security & Blockchain,OpenShift
15426,Belgium,75184.0,Security & Blockchain,VMware
15428,South Africa,60291.0,Software Developer,Microsoft Azure
15431,France,54777.0,Software Developer,Amazon Web Services (AWS)
15431,France,54777.0,Software Developer,Google Cloud
15433,Bangladesh,6798.0,Software Developer,Firebase
15433,Bangladesh,6798.0,Software Developer,Heroku
15433,Bangladesh,6798.0,Software Developer,Netlify
15433,Bangladesh,6798.0,Software Developer,Vercel
15434,Israel,115762.0,Software Developer,Google Cloud
15435,Poland,50483.0,Software Developer,Amazon Web Services (AWS)
15435,Poland,50483.0,Software Developer,Cloudflare
15435,Poland,50483.0,Software Developer,Heroku
15435,Poland,50483.0,Software Developer,Microsoft Azure
15435,Poland,50483.0,Software Developer,Vercel
15436,Denmark,6336.0,Software Developer,No platform reported
15437,Pakistan,8614.0,Software Developer,Amazon Web Services (AWS)
15437,Pakistan,8614.0,Software Developer,Heroku
15437,Pakistan,8614.0,Software Developer,Microsoft Azure
15437,Pakistan,8614.0,Software Developer,Netlify
15441,Australia,92492.0,Software Developer,Amazon Web Services (AWS)
15442,India,22731.0,Management,Amazon Web Services (AWS)
15442,India,22731.0,Management,Cloudflare
15442,India,22731.0,Management,Firebase
15442,India,22731.0,Management,Google Cloud
15442,India,22731.0,Management,Heroku
15442,India,22731.0,Management,IBM Cloud Or Watson
15442,India,22731.0,Management,Microsoft Azure
15442,India,22731.0,Management,VMware
15443,Germany,42962.0,Software Developer,Microsoft Azure
15445,Italy,34370.0,Software Developer,Amazon Web Services (AWS)
15445,Italy,34370.0,Software Developer,Google Cloud
15445,Italy,34370.0,Software Developer,VMware
15446,Germany,77951.0,Software Developer,Microsoft Azure
15447,Austria,59073.0,Other,No platform reported
15448,Ukraine,7405.0,Software Developer,Cloudflare
15450,Belarus,20443.0,Software Developer,Digital Ocean
15450,Belarus,20443.0,Software Developer,Firebase
15451,Spain,40814.0,Data & AI,No platform reported
15453,Hong Kong (S.A.R.),46078.0,Software Developer,No platform reported
15456,Greece,15037.0,Software Developer,No platform reported
15457,India,33498.0,Software Developer,Amazon Web Services (AWS)
15458,USA,49000.0,Design & Hardware,Amazon Web Services (AWS)
15459,Ukraine,12.0,Software Developer,No platform reported
15460,Bulgaria,65907.0,Software Developer,Amazon Web Services (AWS)
15460,Bulgaria,65907.0,Software Developer,Google Cloud
15464,India,5778.0,Software Developer,Amazon Web Services (AWS)
15466,Germany,90866.0,Software Developer,OpenShift
15467,Russia,12146.0,Software Developer,Google Cloud
15467,Russia,12146.0,Software Developer,Managed Hosting
15467,Russia,12146.0,Software Developer,VMware
15469,Italy,23629.0,Software Developer,Amazon Web Services (AWS)
15469,Italy,23629.0,Software Developer,VMware
15471,Greece,69814.0,Software Developer,Amazon Web Services (AWS)
15472,Pakistan,21534.0,Software Developer,Amazon Web Services (AWS)
15472,Pakistan,21534.0,Software Developer,Firebase
