ResponseId,Age,Country_Normalized,ConvertedCompYearly,DatabaseWantToWorkWith
32764,45-54 years old,Bulgaria,46135.0,Microsoft SQL Server
32769,25-34 years old,Bulgaria,61513.0,Dynamodb
32769,25-34 years old,Bulgaria,61513.0,Elasticsearch
32769,25-34 years old,Bulgaria,61513.0,MongoDB
32770,35-44 years old,Venezuela,8000.0,Elasticsearch
32770,35-44 years old,Venezuela,8000.0,MariaDB
32770,35-44 years old,Venezuela,8000.0,MySQL
32770,35-44 years old,Venezuela,8000.0,PostgreSQL
32774,25-34 years old,Czech Republic,28667.0,Microsoft SQL Server
32779,18-24 years old,Ukraine,296.0,Clickhouse
32779,18-24 years old,Ukraine,296.0,Elasticsearch
32779,18-24 years old,Ukraine,296.0,MariaDB
32779,18-24 years old,Ukraine,296.0,Microsoft SQL Server
32779,18-24 years old,Ukraine,296.0,MongoDB
32779,18-24 years old,Ukraine,296.0,PostgreSQL
32779,18-24 years old,Ukraine,296.0,Redis
32782,25-34 years old,USA,126500.0,No database reported
32783,45-54 years old,Australia,198198.0,Databricks SQL
32783,45-54 years old,Australia,198198.0,Dynamodb
32784,18-24 years old,Germany,53703.0,No database reported
32785,45-54 years old,USA,130000.0,MySQL
32785,45-54 years old,USA,130000.0,PostgreSQL
32785,45-54 years old,USA,130000.0,Snowflake
32787,25-34 years old,Canada,50885.0,No database reported
32791,25-34 years old,Spain,57999.0,Databricks SQL
32793,45-54 years old,Latvia,45111.0,MariaDB
32793,45-54 years old,Latvia,45111.0,Microsoft SQL Server
32793,45-54 years old,Latvia,45111.0,PostgreSQL
32795,35-44 years old,Germany,107406.0,Cassandra
32795,35-44 years old,Germany,107406.0,PostgreSQL
32795,35-44 years old,Germany,107406.0,Redis
32795,35-44 years old,Germany,107406.0,SQLite
32796,25-34 years old,Czech Republic,41697.0,No database reported
32797,45-54 years old,Sweden,71538.0,No database reported
32798,25-34 years old,Brazil,52216.0,BigQuery
32798,25-34 years old,Brazil,52216.0,Cassandra
32798,25-34 years old,Brazil,52216.0,Cloud Firestore
32798,25-34 years old,Brazil,52216.0,Elasticsearch
32798,25-34 years old,Brazil,52216.0,InfluxDB
32798,25-34 years old,Brazil,52216.0,MariaDB
32798,25-34 years old,Brazil,52216.0,Microsoft SQL Server
32798,25-34 years old,Brazil,52216.0,MongoDB
32798,25-34 years old,Brazil,52216.0,MySQL
32798,25-34 years old,Brazil,52216.0,PostgreSQL
32798,25-34 years old,Brazil,52216.0,Redis
32798,25-34 years old,Brazil,52216.0,Solr
32798,25-34 years old,Brazil,52216.0,Supabase
32800,18-24 years old,Canada,45433.0,PostgreSQL
32801,25-34 years old,Uk,44586.0,No database reported
32802,25-34 years old,Jordan,39503.0,Cosmos DB
32802,25-34 years old,Jordan,39503.0,Elasticsearch
32802,25-34 years old,Jordan,39503.0,PostgreSQL
32803,18-24 years old,Uk,46917.0,Databricks SQL
32803,18-24 years old,Uk,46917.0,IBM DB2
32803,18-24 years old,Uk,46917.0,Microsoft SQL Server
32805,35-44 years old,India,11963.0,No database reported
32807,25-34 years old,Germany,85925.0,Cassandra
32807,25-34 years old,Germany,85925.0,Dynamodb
32807,25-34 years old,Germany,85925.0,Elasticsearch
32807,25-34 years old,Germany,85925.0,MongoDB
32807,25-34 years old,Germany,85925.0,PostgreSQL
32807,25-34 years old,Germany,85925.0,SQLite
32808,25-34 years old,Switzerland,111417.0,PostgreSQL
32809,35-44 years old,Italy,47259.0,Dynamodb
32809,35-44 years old,Italy,47259.0,Elasticsearch
32809,35-44 years old,Italy,47259.0,PostgreSQL
32809,35-44 years old,Italy,47259.0,Redis
32810,18-24 years old,Canada,59608.0,PostgreSQL
32814,45-54 years old,Germany,118147.0,PostgreSQL
32817,25-34 years old,Poland,11850.0,H2
32817,25-34 years old,Poland,11850.0,PostgreSQL
32820,25-34 years old,USA,120000.0,Dynamodb
32820,25-34 years old,USA,120000.0,MySQL
32820,25-34 years old,USA,120000.0,PostgreSQL
32820,25-34 years old,USA,120000.0,SQLite
32821,45-54 years old,Spain,37592.0,MySQL
32821,45-54 years old,Spain,37592.0,Redis
32827,25-34 years old,Serbia,36884.0,Dynamodb
32827,25-34 years old,Serbia,36884.0,Elasticsearch
32827,25-34 years old,Serbia,36884.0,MongoDB
32827,25-34 years old,Serbia,36884.0,MySQL
32827,25-34 years old,Serbia,36884.0,PostgreSQL
32827,25-34 years old,Serbia,36884.0,Redis
32828,18-24 years old,Ukraine,25.0,No database reported
32830,45-54 years old,Belgium,161109.0,PostgreSQL
32831,25-34 years old,Poland,56917.0,No database reported
32832,25-34 years old,Spain,42962.0,MySQL
32832,25-34 years old,Spain,42962.0,Oracle
32832,25-34 years old,Spain,42962.0,PostgreSQL
32832,25-34 years old,Spain,42962.0,Redis
32834,25-34 years old,France,48333.0,MySQL
32834,25-34 years old,France,48333.0,PostgreSQL
32835,35-44 years old,South Africa,48428.0,Microsoft SQL Server
32835,35-44 years old,South Africa,48428.0,MySQL
32835,35-44 years old,South Africa,48428.0,PostgreSQL
32835,35-44 years old,South Africa,48428.0,SQLite
32840,25-34 years old,USA,70000.0,No database reported
32841,35-44 years old,USA,89494.0,PostgreSQL
32844,25-34 years old,France,54777.0,Firebase Realtime Database
32844,25-34 years old,France,54777.0,MariaDB
32844,25-34 years old,France,54777.0,MongoDB
32844,25-34 years old,France,54777.0,MySQL
32844,25-34 years old,France,54777.0,PostgreSQL
32845,25-34 years old,India,1196.0,MongoDB
32845,25-34 years old,India,1196.0,MySQL
32845,25-34 years old,India,1196.0,Redis
32846,35-44 years old,Uk,152865.0,No database reported
32849,25-34 years old,Iran,7800.0,Elasticsearch
32849,25-34 years old,Iran,7800.0,Neo4J
32849,25-34 years old,Iran,7800.0,PostgreSQL
32849,25-34 years old,Iran,7800.0,Redis
32852,25-34 years old,Uk,108280.0,Snowflake
32857,25-34 years old,France,35444.0,PostgreSQL
32858,25-34 years old,USA,90000.0,No database reported
32860,35-44 years old,Ukraine,50000.0,Cosmos DB
32860,35-44 years old,Ukraine,50000.0,Elasticsearch
32860,35-44 years old,Ukraine,50000.0,PostgreSQL
32860,35-44 years old,Ukraine,50000.0,Redis
32860,35-44 years old,Ukraine,50000.0,SQLite
32863,18-24 years old,France,37055.0,MongoDB
32863,18-24 years old,France,37055.0,MySQL
32863,18-24 years old,France,37055.0,PostgreSQL
32864,18-24 years old,Nigeria,12000.0,PostgreSQL
32864,18-24 years old,Nigeria,12000.0,SQLite
32864,18-24 years old,Nigeria,12000.0,Supabase
32865,18-24 years old,Spain,23092.0,Dynamodb
32865,18-24 years old,Spain,23092.0,MongoDB
32865,18-24 years old,Spain,23092.0,Neo4J
32865,18-24 years old,Spain,23092.0,PostgreSQL
32865,18-24 years old,Spain,23092.0,Redis
32866,25-34 years old,Slovenia,48333.0,MariaDB
32866,25-34 years old,Slovenia,48333.0,MySQL
32866,25-34 years old,Slovenia,48333.0,PostgreSQL
32866,25-34 years old,Slovenia,48333.0,SQLite
32867,18-24 years old,Ukraine,70.0,No database reported
32869,25-34 years old,Austria,49563.0,PostgreSQL
32869,25-34 years old,Austria,49563.0,SQLite
32873,18-24 years old,Latvia,23629.0,No database reported
32874,18-24 years old,Canada,52339.0,No database reported
32877,25-34 years old,Italy,32222.0,BigQuery
32877,25-34 years old,Italy,32222.0,Cassandra
32877,25-34 years old,Italy,32222.0,Cloud Firestore
32877,25-34 years old,Italy,32222.0,Elasticsearch
32877,25-34 years old,Italy,32222.0,MongoDB
32877,25-34 years old,Italy,32222.0,MySQL
32877,25-34 years old,Italy,32222.0,Neo4J
32877,25-34 years old,Italy,32222.0,PostgreSQL
32877,25-34 years old,Italy,32222.0,Redis
32878,25-34 years old,Ireland,79481.0,BigQuery
32878,25-34 years old,Ireland,79481.0,PostgreSQL
32880,25-34 years old,Spain,38666.0,No database reported
32881,18-24 years old,South Africa,64570.0,H2
32881,18-24 years old,South Africa,64570.0,MySQL
32882,45-54 years old,Greece,38666.0,InfluxDB
32883,25-34 years old,Canada,68331.0,No database reported
32884,25-34 years old,Germany,83777.0,No database reported
32887,18-24 years old,Greece,26089.0,Elasticsearch
32887,18-24 years old,Greece,26089.0,Neo4J
32887,18-24 years old,Greece,26089.0,PostgreSQL
32888,55-64 years old,Croatia,128887.0,Databricks SQL
32888,55-64 years old,Croatia,128887.0,MariaDB
32888,55-64 years old,Croatia,128887.0,MongoDB
32888,55-64 years old,Croatia,128887.0,PostgreSQL
32891,25-34 years old,Germany,61222.0,PostgreSQL
32891,25-34 years old,Germany,61222.0,SQLite
32892,25-34 years old,Ukraine,23697.0,MongoDB
32892,25-34 years old,Ukraine,23697.0,PostgreSQL
32894,25-34 years old,Canada,65424.0,No database reported
32896,25-34 years old,USA,165000.0,No database reported
32897,18-24 years old,Germany,27599.0,No database reported
32899,35-44 years old,France,52771.0,No database reported
32900,18-24 years old,Netherlands,19333.0,No database reported
32902,25-34 years old,Romania,57180.0,No database reported
32903,25-34 years old,Poland,128887.0,BigQuery
32903,25-34 years old,Poland,128887.0,Clickhouse
32903,25-34 years old,Poland,128887.0,Cloud Firestore
32903,25-34 years old,Poland,128887.0,DuckDB
32903,25-34 years old,Poland,128887.0,MySQL
32903,25-34 years old,Poland,128887.0,PostgreSQL
32903,25-34 years old,Poland,128887.0,Snowflake
32903,25-34 years old,Poland,128887.0,SQLite
32905,25-34 years old,Slovenia,30933.0,No database reported
32906,35-44 years old,Czech Republic,44147.0,Microsoft SQL Server
32907,55-64 years old,Netherlands,107406.0,No database reported
32909,35-44 years old,Brazil,46622.0,Cosmos DB
32909,35-44 years old,Brazil,46622.0,Elasticsearch
32909,35-44 years old,Brazil,46622.0,Microsoft SQL Server
32909,35-44 years old,Brazil,46622.0,MongoDB
32909,35-44 years old,Brazil,46622.0,Solr
32911,25-34 years old,USA,90000.0,PostgreSQL
32912,25-34 years old,Germany,85925.0,Microsoft SQL Server
32912,25-34 years old,Germany,85925.0,PostgreSQL
32912,25-34 years old,Germany,85925.0,SQLite
32913,25-34 years old,Netherlands,44037.0,Clickhouse
32913,25-34 years old,Netherlands,44037.0,Elasticsearch
32913,25-34 years old,Netherlands,44037.0,MongoDB
32913,25-34 years old,Netherlands,44037.0,PostgreSQL
32913,25-34 years old,Netherlands,44037.0,Redis
32914,45-54 years old,USA,150000.0,No database reported
32917,18-24 years old,USA,77000.0,No database reported
32918,35-44 years old,Austria,105258.0,PostgreSQL
32918,35-44 years old,Austria,105258.0,Supabase
32919,35-44 years old,USA,200000.0,Databricks SQL
32919,35-44 years old,USA,200000.0,Datomic
32919,35-44 years old,USA,200000.0,Neo4J
32919,35-44 years old,USA,200000.0,PostgreSQL
32919,35-44 years old,USA,200000.0,Redis
32919,35-44 years old,USA,200000.0,Supabase
32924,18-24 years old,Canada,56700.0,PostgreSQL
32925,35-44 years old,Luxembourg,128887.0,MariaDB
32926,35-44 years old,South Africa,45199.0,Databricks SQL
32927,25-34 years old,Brazil,18276.0,No database reported
32930,25-34 years old,Netherlands,53703.0,PostgreSQL
32932,35-44 years old,Spain,41888.0,No database reported
32936,25-34 years old,Belgium,85925.0,Clickhouse
32936,25-34 years old,Belgium,85925.0,PostgreSQL
32936,25-34 years old,Belgium,85925.0,Redis
32939,35-44 years old,Spain,55851.0,MongoDB
32939,35-44 years old,Spain,55851.0,PostgreSQL
32940,55-64 years old,USA,180000.0,Solr
32941,45-54 years old,Dominican Republic,569.0,BigQuery
32941,45-54 years old,Dominican Republic,569.0,Cosmos DB
32941,45-54 years old,Dominican Republic,569.0,Elasticsearch
32941,45-54 years old,Dominican Republic,569.0,Microsoft SQL Server
32941,45-54 years old,Dominican Republic,569.0,MongoDB
32941,45-54 years old,Dominican Republic,569.0,PostgreSQL
32944,25-34 years old,Austria,82058.0,No database reported
32945,25-34 years old,Germany,53703.0,No database reported
32946,25-34 years old,Nepal,26890.0,PostgreSQL
32947,55-64 years old,Italy,77332.0,Dynamodb
32947,55-64 years old,Italy,77332.0,Microsoft SQL Server
32947,55-64 years old,Italy,77332.0,MongoDB
32947,55-64 years old,Italy,77332.0,Neo4J
32947,55-64 years old,Italy,77332.0,PostgreSQL
32948,25-34 years old,Germany,53703.0,PostgreSQL
32948,25-34 years old,Germany,53703.0,Redis
32948,25-34 years old,Germany,53703.0,SQLite
32949,18-24 years old,Germany,12889.0,PostgreSQL
32950,25-34 years old,India,14356.0,No database reported
32951,18-24 years old,Germany,4833.0,PostgreSQL
32952,35-44 years old,Italy,53703.0,MariaDB
32952,35-44 years old,Italy,53703.0,MySQL
32953,45-54 years old,Uk,63694.0,No database reported
32954,45-54 years old,Italy,53703.0,MongoDB
32954,45-54 years old,Italy,53703.0,MySQL
32954,45-54 years old,Italy,53703.0,Oracle
32955,25-34 years old,Switzerland,122559.0,Cloud Firestore
32955,25-34 years old,Switzerland,122559.0,Firebase Realtime Database
32955,25-34 years old,Switzerland,122559.0,Supabase
32956,35-44 years old,USA,205000.0,PostgreSQL
32956,35-44 years old,USA,205000.0,Snowflake
32957,18-24 years old,Latvia,26852.0,MySQL
32957,18-24 years old,Latvia,26852.0,Redis
32958,35-44 years old,Spain,148221.0,No database reported
32959,18-24 years old,Belgium,50481.0,No database reported
32961,25-34 years old,USA,96000.0,PostgreSQL
32963,45-54 years old,France,102036.0,Snowflake
32963,45-54 years old,France,102036.0,Solr
32964,25-34 years old,India,62210.0,Clickhouse
32964,25-34 years old,India,62210.0,Elasticsearch
32964,25-34 years old,India,62210.0,MySQL
32964,25-34 years old,India,62210.0,PostgreSQL
32964,25-34 years old,India,62210.0,Redis
32965,35-44 years old,USA,145000.0,Datomic
32966,25-34 years old,Turkey,54000.0,MongoDB
32971,18-24 years old,Turkey,60000.0,Cassandra
32971,18-24 years old,Turkey,60000.0,Clickhouse
32971,18-24 years old,Turkey,60000.0,Cockroachdb
32971,18-24 years old,Turkey,60000.0,PostgreSQL
32971,18-24 years old,Turkey,60000.0,SQLite
32971,18-24 years old,Turkey,60000.0,TiDB
32973,25-34 years old,France,48333.0,Neo4J
32973,25-34 years old,France,48333.0,PostgreSQL
32975,25-34 years old,Netherlands,1933.0,No database reported
32976,25-34 years old,Iran,14000.0,Elasticsearch
32976,25-34 years old,Iran,14000.0,PostgreSQL
32976,25-34 years old,Iran,14000.0,Redis
32977,35-44 years old,Greece,75184.0,MariaDB
32977,35-44 years old,Greece,75184.0,MongoDB
32978,25-34 years old,Canada,59608.0,No database reported
32982,25-34 years old,Italy,33296.0,Neo4J
32982,25-34 years old,Italy,33296.0,PostgreSQL
32984,18-24 years old,USA,80000.0,InfluxDB
32984,18-24 years old,USA,80000.0,MongoDB
32987,55-64 years old,Australia,99099.0,Microsoft SQL Server
32988,35-44 years old,USA,145000.0,No database reported
32990,18-24 years old,Ukraine,24000.0,Elasticsearch
32990,18-24 years old,Ukraine,24000.0,MariaDB
32990,18-24 years old,Ukraine,24000.0,MySQL
32990,18-24 years old,Ukraine,24000.0,Redis
32993,25-34 years old,Switzerland,89134.0,DuckDB
32993,25-34 years old,Switzerland,89134.0,Elasticsearch
32993,25-34 years old,Switzerland,89134.0,PostgreSQL
32995,25-34 years old,Bulgaria,68653.0,Cloud Firestore
32995,25-34 years old,Bulgaria,68653.0,Cosmos DB
32995,25-34 years old,Bulgaria,68653.0,Dynamodb
32995,25-34 years old,Bulgaria,68653.0,Elasticsearch
32995,25-34 years old,Bulgaria,68653.0,EventStoreDB
32995,25-34 years old,Bulgaria,68653.0,MySQL
32995,25-34 years old,Bulgaria,68653.0,Neo4J
32995,25-34 years old,Bulgaria,68653.0,PostgreSQL
32995,25-34 years old,Bulgaria,68653.0,Redis
32996,55-64 years old,Denmark,158402.0,PostgreSQL
32997,18-24 years old,Mexico,32345.0,Cosmos DB
32997,18-24 years old,Mexico,32345.0,Microsoft SQL Server
32997,18-24 years old,Mexico,32345.0,MySQL
32997,18-24 years old,Mexico,32345.0,PostgreSQL
32997,18-24 years old,Mexico,32345.0,SQLite
32998,25-34 years old,USA,190000.0,Databricks SQL
32998,25-34 years old,USA,190000.0,Dynamodb
32998,25-34 years old,USA,190000.0,PostgreSQL
32998,25-34 years old,USA,190000.0,Redis
32999,25-34 years old,Slovenia,48333.0,No database reported
33006,25-34 years old,USA,210000.0,No database reported
33009,45-54 years old,USA,160000.0,H2
33009,45-54 years old,USA,160000.0,MySQL
33009,45-54 years old,USA,160000.0,PostgreSQL
33010,25-34 years old,Uk,38216.0,PostgreSQL
33010,25-34 years old,Uk,38216.0,SQLite
33011,35-44 years old,Germany,69814.0,No database reported
33012,25-34 years old,Ukraine,1629.0,MongoDB
33012,25-34 years old,Ukraine,1629.0,PostgreSQL
33012,25-34 years old,Ukraine,1629.0,Redis
33013,25-34 years old,Slovenia,61222.0,No database reported
33015,25-34 years old,USA,25000.0,No database reported
33016,18-24 years old,Albania,21419.0,No database reported
33018,25-34 years old,Turkey,53703.0,Cassandra
33018,25-34 years old,Turkey,53703.0,Cockroachdb
33018,25-34 years old,Turkey,53703.0,Cosmos DB
33018,25-34 years old,Turkey,53703.0,Dynamodb
33018,25-34 years old,Turkey,53703.0,Elasticsearch
33018,25-34 years old,Turkey,53703.0,MariaDB
33018,25-34 years old,Turkey,53703.0,Neo4J
33018,25-34 years old,Turkey,53703.0,PostgreSQL
33018,25-34 years old,Turkey,53703.0,Redis
33018,25-34 years old,Turkey,53703.0,SQLite
33019,25-34 years old,South Africa,38742.0,No database reported
33020,25-34 years old,USA,76000.0,Microsoft Access
33020,25-34 years old,USA,76000.0,Microsoft SQL Server
33024,18-24 years old,Italy,26852.0,MariaDB
33024,18-24 years old,Italy,26852.0,Microsoft SQL Server
33024,18-24 years old,Italy,26852.0,MySQL
33026,25-34 years old,Germany,91295.0,No database reported
33027,25-34 years old,Ukraine,1688.0,BigQuery
33027,25-34 years old,Ukraine,1688.0,Dynamodb
33027,25-34 years old,Ukraine,1688.0,Elasticsearch
33027,25-34 years old,Ukraine,1688.0,MongoDB
33027,25-34 years old,Ukraine,1688.0,PostgreSQL
33029,18-24 years old,USA,73145.0,Cosmos DB
33029,18-24 years old,USA,73145.0,Microsoft Access
33029,18-24 years old,USA,73145.0,Microsoft SQL Server
33029,18-24 years old,USA,73145.0,MongoDB
33029,18-24 years old,USA,73145.0,MySQL
33029,18-24 years old,USA,73145.0,SQLite
33030,18-24 years old,Uk,36942.0,Dynamodb
33030,18-24 years old,Uk,36942.0,MySQL
33031,25-34 years old,USA,160000.0,PostgreSQL
33032,25-34 years old,France,48333.0,No database reported
33033,25-34 years old,Iran,85536.0,MySQL
33034,35-44 years old,Brazil,18649.0,Dynamodb
33034,35-44 years old,Brazil,18649.0,MariaDB
33034,35-44 years old,Brazil,18649.0,Microsoft SQL Server
33034,35-44 years old,Brazil,18649.0,MongoDB
33034,35-44 years old,Brazil,18649.0,MySQL
33035,25-34 years old,USA,150000.0,Cosmos DB
33035,25-34 years old,USA,150000.0,Microsoft SQL Server
33035,25-34 years old,USA,150000.0,PostgreSQL
33035,25-34 years old,USA,150000.0,Redis
33037,25-34 years old,USA,140000.0,Microsoft SQL Server
33037,25-34 years old,USA,140000.0,MongoDB
33037,25-34 years old,USA,140000.0,PostgreSQL
33037,25-34 years old,USA,140000.0,Redis
33039,25-34 years old,Ecuador,18000.0,BigQuery
33039,25-34 years old,Ecuador,18000.0,Oracle
33039,25-34 years old,Ecuador,18000.0,PostgreSQL
33039,25-34 years old,Ecuador,18000.0,Supabase
33040,25-34 years old,Netherlands,73895.0,No database reported
33042,18-24 years old,France,16111.0,Microsoft SQL Server
33042,18-24 years old,France,16111.0,PostgreSQL
33042,18-24 years old,France,16111.0,SQLite
